class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
0,x,s,y,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
1,x,y,w,TRUE,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,s,g
0,b,y,y,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,m
0,s,f,n,FALSE,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u
0,x,s,y,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,y,w,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m
0,f,y,n,TRUE,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,g
0,b,y,y,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,y,w,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g
0,x,y,n,TRUE,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,p
0,f,f,g,FALSE,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,y,u
0,x,f,g,FALSE,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,k,y,u
0,b,y,y,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g
0,x,s,y,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,y,w,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g
0,x,s,w,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,s,y,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m
0,x,s,y,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m
0,x,f,g,FALSE,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,s,g
0,f,s,y,TRUE,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d
1,x,y,w,TRUE,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,s,g
0,x,f,w,FALSE,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,a,g
0,b,y,w,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g
0,x,s,y,TRUE,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d
0,b,y,w,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g
0,x,y,w,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g
0,x,f,n,TRUE,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,n,y,d
0,b,y,w,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m
0,x,s,y,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m
0,f,y,n,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,g
0,x,f,w,FALSE,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,s,g
0,x,s,y,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g
1,x,y,w,TRUE,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,g
0,x,y,y,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g
0,x,f,w,TRUE,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d
0,b,s,y,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g
1,x,y,w,TRUE,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u
0,x,s,y,TRUE,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d
0,x,y,w,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m
0,x,f,w,TRUE,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d
0,f,s,w,TRUE,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d
0,x,y,y,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m
0,f,f,y,TRUE,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d
0,x,s,w,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g
0,b,y,y,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
0,x,y,n,TRUE,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,p
0,b,y,w,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g
0,x,s,y,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m
1,x,y,n,TRUE,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u
0,b,s,y,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g
0,b,y,w,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g
1,x,y,n,TRUE,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,u
0,b,s,w,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,y,y,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m
0,b,y,y,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g
0,x,y,w,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g
0,x,f,n,TRUE,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,y,d
0,x,y,n,TRUE,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,g
0,b,s,y,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g
0,x,f,g,FALSE,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u
0,x,y,n,TRUE,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,g
0,x,s,w,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g
0,b,y,w,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g
0,x,s,y,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m
0,f,f,y,TRUE,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d
0,b,y,y,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g
0,x,f,n,FALSE,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,a,g
0,x,f,y,TRUE,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d
0,x,s,y,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,m
0,f,s,g,FALSE,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g
0,x,f,n,FALSE,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,y,u
0,f,s,g,FALSE,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g
0,f,y,n,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,p
0,b,y,w,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g
0,b,s,y,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m
0,x,y,y,TRUE,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,p
0,s,f,g,FALSE,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u
0,f,y,n,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,p
1,x,y,n,TRUE,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u
0,x,y,y,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,p
0,x,y,y,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g
0,x,f,n,FALSE,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,s,g
0,x,f,n,FALSE,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,a,g
0,f,s,n,FALSE,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,a,g
0,f,y,n,TRUE,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,p
0,x,s,y,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g
0,f,f,n,FALSE,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u
0,x,y,y,TRUE,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p
0,x,f,y,TRUE,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d
0,b,y,y,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g
0,x,f,g,FALSE,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g
0,x,y,y,TRUE,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,g
0,f,y,n,TRUE,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,g
0,x,s,y,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m
0,s,f,n,FALSE,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u
0,x,s,w,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,s,w,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g
0,s,f,n,FALSE,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u
0,b,y,y,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,m
0,x,y,y,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g
0,b,y,y,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g
1,x,y,n,TRUE,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,s,u
0,x,s,w,FALSE,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g
0,x,y,w,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,s,w,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g
0,x,f,n,TRUE,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,n,y,d
1,x,s,n,TRUE,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,s,u
0,x,y,n,TRUE,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,p
0,x,s,n,FALSE,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,a,g
0,b,y,y,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m
0,x,s,y,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m
0,b,s,y,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m
0,x,s,y,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m
0,b,y,w,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g
0,x,f,g,FALSE,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u
0,f,y,n,TRUE,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g
0,x,f,g,FALSE,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g
0,x,s,w,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
0,x,y,y,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m
0,x,f,g,FALSE,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u
1,x,s,n,TRUE,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,u
0,b,y,w,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g
0,b,y,w,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m
1,x,y,n,TRUE,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u
0,b,s,y,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m
0,x,s,w,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m
0,x,y,y,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,y,y,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g
0,x,s,w,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m
0,x,s,w,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g
0,x,y,n,TRUE,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,p
0,x,s,w,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m
0,x,s,n,FALSE,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,k,s,g
0,x,y,n,TRUE,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,p
0,x,y,y,TRUE,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,g
1,x,y,n,TRUE,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,g
0,b,y,y,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g
0,x,f,w,TRUE,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d
1,x,s,n,TRUE,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,u
0,x,y,y,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g
0,f,f,g,FALSE,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g
0,x,y,w,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g
0,b,y,w,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m
1,x,y,n,TRUE,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,u
0,f,y,n,TRUE,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g
0,x,s,w,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,m
0,x,s,w,TRUE,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d
0,f,y,n,TRUE,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,p
0,b,s,w,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
0,x,s,w,FALSE,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,a,g
0,f,f,g,FALSE,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u
0,x,y,w,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g
0,x,y,y,TRUE,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,g
0,b,s,y,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g
0,b,s,y,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g
0,f,s,w,TRUE,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d
0,b,s,w,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m
0,x,f,y,TRUE,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d
0,x,y,w,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m
0,b,y,y,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
0,x,y,n,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,p
0,x,y,w,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
0,x,y,w,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m
0,x,y,y,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,p
0,x,y,w,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m
0,x,s,y,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m
0,x,y,n,TRUE,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,g
0,x,s,w,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g
0,f,y,n,TRUE,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,g
0,b,s,w,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m
0,x,f,n,TRUE,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,n,y,d
0,x,y,w,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m
0,b,s,w,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g
0,b,s,y,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m
0,x,f,y,TRUE,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d
0,b,s,w,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m
0,x,s,g,FALSE,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,a,g
0,b,s,w,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g
0,b,s,y,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m
0,f,y,y,TRUE,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,p
0,f,y,n,TRUE,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,p
0,x,s,w,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m
0,f,y,y,TRUE,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,g
0,b,s,w,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g
0,x,y,y,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m
0,x,f,n,FALSE,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u
0,f,y,n,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,g
0,x,s,w,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m
0,x,s,y,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g
0,b,y,y,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g
0,f,y,y,TRUE,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p
0,x,y,y,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g
0,x,y,w,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m
0,f,f,w,TRUE,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d
0,s,f,g,FALSE,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u
0,f,s,y,TRUE,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d
0,f,f,g,FALSE,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u
0,x,f,n,FALSE,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,y,u
0,b,y,w,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g
0,x,s,w,TRUE,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d
0,b,y,y,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,y,y,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,y,y,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g
0,f,s,w,TRUE,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d
0,f,f,g,FALSE,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,k,y,u
0,f,s,w,TRUE,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d
0,f,y,y,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,g
0,x,y,w,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m
0,s,f,n,FALSE,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,y,u
0,x,y,n,TRUE,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,p
0,x,y,n,TRUE,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,p
0,f,f,y,TRUE,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d
1,f,s,n,TRUE,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,g
1,x,s,n,TRUE,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u
0,f,y,n,TRUE,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p
0,x,y,y,TRUE,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g
0,b,s,y,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m
0,f,f,w,FALSE,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,a,g
0,f,y,n,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,g
0,x,y,w,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g
0,b,s,y,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m
0,x,s,y,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g
0,b,y,y,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g
0,x,s,w,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m
0,b,s,y,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,y,y,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g
1,x,s,n,TRUE,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,g
0,x,s,g,FALSE,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,s,g
0,f,s,n,FALSE,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g
0,x,f,w,TRUE,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d
0,f,f,g,FALSE,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u
0,f,f,n,FALSE,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,y,u
0,b,y,y,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g
0,x,f,w,TRUE,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d
0,s,f,g,FALSE,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u
0,x,f,n,FALSE,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u
0,x,f,w,FALSE,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,a,g
0,x,y,n,TRUE,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,p
0,b,s,y,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g
0,x,y,w,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g
0,x,y,y,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g
0,x,s,w,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m
0,b,s,w,TRUE,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g
0,f,y,y,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,p
1,x,s,n,TRUE,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,s,u
0,f,f,g,FALSE,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,y,u
0,b,s,y,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g
0,f,y,n,TRUE,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p
0,x,s,y,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m
0,x,f,n,FALSE,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u
0,f,y,y,TRUE,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,p
0,x,y,n,TRUE,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,p
0,x,s,w,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g
1,x,y,w,TRUE,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,s,g
0,f,y,n,TRUE,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,p
1,f,s,n,TRUE,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,g
0,x,f,w,FALSE,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,s,g
0,b,y,w,TRUE,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m
0,s,f,n,FALSE,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u
0,x,y,y,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m
0,f,s,w,TRUE,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d
0,x,s,y,TRUE,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m
0,f,f,g,FALSE,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,s,g
1,x,y,w,TRUE,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,s,g
0,x,y,y,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,g
0,f,f,n,FALSE,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,a,g
0,x,s,w,TRUE,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m
0,b,y,y,TRUE,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m
0,f,f,g,FALSE,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u
0,x,f,y,TRUE,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d
0,x,s,y,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m
0,f,f,n,FALSE,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u
0,x,f,g,FALSE,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,s,g
0,x,y,y,TRUE,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,p
0,f,s,w,TRUE,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d
0,x,s,y,TRUE,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g
0,f,y,y,TRUE,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,p
1,x,y,n,TRUE,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u
0,x,f,w,TRUE,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d
0,x,s,w,TRUE,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g
0,x,y,y,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m
0,b,s,y,TRUE,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g
